seq;timestamp_ms;red;ir;red_corrected;ir_corrected
548;146047;40669;100936;13.5924508705;-58.1586849087
549;146075;40662;100942;6.6565957742;-52.102503634
550;146085;40670;100930;14.6373739712;-63.8840457334
551;146105;40665;100937;9.7275330433;-56.7056448909
552;146130;40655;100946;-0.4897442295;-47.2949166678
553;146140;40663;100977;7.4215467743;-16.1461154628
554;146163;40676;100932;20.1815051961;-60.9094560305
555;146191;40665;100942;8.8309621758;-50.5051453594
556;146204;40661;100930;4.9381717584;-62.2869570706
557;146235;40661;100947;5.0231321003;-45.2248281438
558;146256;40660;100946;4.058931779;-46.0292537871
559;146271;40652;100945;-3.9907041247;-46.5589445352
560;146283;40606;100932;-49.9544104319;-59.0622633929
561;146308;40656;100941;1.0997886626;-50.2079915384
562;146322;40659;100937;3.990306422;-54.0671485525
563;146336;40666;100940;10.4603383413;-50.6255653902
564;146362;40660;100946;4.5053900293;-44.3510643522
565;146393;40655;100941;-1.156673945;-48.7472221091
566;146411;40667;100921;10.8269470388;-68.396729468
567;146425;40671;100933;14.8270649202;-56.4502943117
568;146446;40660;100925;4.1608086422;-64.5804235507
569;146469;40649;100930;-6.5701141172;-58.9058374602
570;146490;40671;100928;15.1169815116;-60.2594443582
571;146504;40665;100895;8.9204677472;-92.9241768221
572;146537;40650;100933;-5.6754187052;-55.1818334449
573;146554;40665;100929;9.5471695058;-58.8508784274
574;146567;40587;100897;-68.2599415036;-90.152920688
575;146589;40662;100897;6.551282719;-89.7074186341
576;146601;40634;100904;-21.5641800235;-82.3667388706
577;146624;40656;100895;0.7170864611;-90.948148173
578;146645;40657;100891;1.502292327;-94.2640147015
579;146662;40652;100893;-3.6383584646;-91.9474439061
580;146682;40631;100896;-24.6613350639;-88.6902068179
581;146705;40658;100902;2.3426532825;-82.190308321
582;146734;40659;100893;3.2243118431;-90.3875960537
583;146747;40655;100871;-0.018891442;-111.8105624826
584;146774;40654;100887;-0.3408936007;-95.9217625696
585;146789;40650;100881;-4.1307297025;-100.7858579031
586;146818;40657;100894;1.3145317145;-87.6643045309
587;146824;40656;100917;0.4706125904;-64.4926946999
588;146844;40639;100902;-16.2779891207;-78.968232091
589;146868;40656;100886;0.7539725568;-94.3765694095
590;146886;40670;100895;14.6613396989;-84.8951493189
591;146910;40654;100891;-1.2108564947;-88.7374884688
592;146924;40661;100884;5.8102195461;-95.3747909738
593;146947;40658;100884;2.2850694569;-94.494486633
594;146966;40664;100892;8.0034701929;-85.9224663687
595;146986;40661;100890;5.0798701354;-87.6840121119
596;147006;40654;100885;-1.8085136562;-92.4227216259
597;147033;40647;100884;-7.94872467;-93.108191115
598;147046;40653;100920;-2.6708387145;-56.5048828263
599;147072;40651;100888;-5.0412229845;-87.9687743164
600;147087;40635;100891;-20.4713018873;-84.7109705819
601;147109;40655;100896;-0.1377191814;-79.6520265704
602;147134;40661;100899;5.6257692588;-76.2262069164
603;147154;40653;100902;-2.5412658328;-72.5083160632
604;147169;40661;100882;4.9449057806;-91.9354481303
605;147184;40664;100891;8.2941158753;-82.6867286533
606;147209;40659;100899;3.4303356605;-74.6223197839
607;147224;40668;100899;12.1882859655;-74.3086429796
608;147246;40673;100892;17.3941971762;-80.873614666
609;147266;40656;100896;0.1700854944;-76.2244715759
610;147297;40652;100906;-3.2682264718;-65.9874118489
611;147314;40650;100900;-5.3646903344;-71.9100911594
612;147327;40651;100892;-5.0330417245;-79.3497398407
613;147353;40654;100875;-2.8486512468;-95.3573973263
614;147366;40657;100891;1.0038935532;-79.4997691238
615;147381;40658;100876;2.2520050581;-94.1518243678
616;147407;40639;100836;-16.5513895049;-133.0677484782
617;147422;40656;100850;0.4359787661;-118.4326110611
618;147442;40643;100857;-12.7001131647;-111.4153679759
619;147472;40653;100842;-2.7175645762;-125.8017265933
620;147485;40668;100840;12.5896479877;-127.047138652
621;147511;40649;100838;-6.6307105285;-128.1151075296
622;147523;40680;100825;24.4326733395;-140.5086925778
623;147545;40644;100821;-11.5347263586;-143.9976374685
624;147560;40652;100818;-3.82282239;-146.3479435571
625;147580;40650;100822;-6.0042529443;-141.7336686236
626;147612;40642;100847;-13.641488735;-115.8959621328
627;147625;40640;100823;-16.2954447393;-138.9089509337
628;147652;40648;100822;-7.4769226144;-139.2983005411
629;147666;40646;100822;-9.5698450798;-138.9575789546
630;147684;40648;100818;-8.0189921493;-142.505525244
631;147704;40641;100846;-15.1271921004;-113.6027788987
632;147737;40645;100820;-10.8533270895;-138.5127157355
633;147754;40661;100814;5.1227706357;-143.9161139583
634;147766;40640;100813;-15.5817853895;-144.5401251427
635;147782;40636;100818;-18.9722552279;-139.0591497158
636;147808;40646;100800;-9.9389979544;-155.9605290085
637;147824;40635;100815;-20.7457603468;-139.9555860416
638;147847;40648;100816;-7.1636195571;-138.3119253384
639;147879;40636;100800;-18.9544246302;-153.7943097126
640;147899;40634;100796;-21.4320655556;-156.9176305612
641;147917;40632;100845;-23.4355864597;-107.3533235984
642;147930;40574;100781;-80.50220511;-170.6071349279
643;147944;40641;100795;-13.1910251855;-155.8556758533
644;147970;40640;100807;-13.8751089069;-142.9653192668
645;147985;40633;100791;-20.8666878782;-158.1256820041
646;148007;40641;100802;-13.1628348084;-146.6969159727
647;148035;40628;100793;-26.7429126239;-154.8315158775
648;148047;40649;100779;-6.025357259;-167.9152739502
649;148067;40642;100846;-12.9795352002;-100.3109768459
650;148095;40629;100771;-25.7969626886;-174.6205951323
651;148109;40672;100768;16.9949879211;-176.8248841892
652;148140;40630;100759;-23.349960387;-184.8808938386
653;148145;40644;100755;-9.1948504718;-187.9044602809
654;148165;40638;100785;-15.1299886966;-156.8436505975
655;148194;40621;100752;-31.8460568463;-188.845653878
656;148206;40630;100736;-22.793701955;-203.9872014343
657;148231;40634;100740;-19.6660607074;-199.2858667192
658;148244;40639;100756;-15.0389574623;-182.1629542471
659;148273;40663;100745;8.9991163618;-192.2964221219
660;148289;40647;100760;-6.6681372634;-176.5379038378
661;148310;40647;100752;-6.8934263982;-183.5310368598
662;148340;40682;100753;28.0001423216;-181.7098869872
663;148344;40647;100768;-6.9529288671;-165.9025220806
664;148364;40642;100806;-11.9206463862;-127.1235227915
665;148391;40645;100789;-8.6937130976;-143.2662215835
666;148404;40649;100767;-5.2436791904;-164.2160483363
667;148438;40650;100784;-3.1796390992;-146.7366175711
668;148450;40651;100796;-2.3792977699;-134.2422433428
669;148464;40649;100797;-4.7790290658;-132.7243482449
670;148484;40659;100801;5.2342275426;-128.098784978
671;148509;40656;100815;1.5806184382;-113.2313943536
672;148527;40667;100810;12.3712831674;-117.5455414588
673;148542;40662;100825;7.2632962696;-102.2475877665
674;148571;40675;100845;20.184797745;-82.0786152873
675;148592;40675;100833;19.8683957449;-93.3587826003
676;148611;40668;100831;12.6514449796;-94.7134456905
677;148636;40679;100836;24.1889708665;-89.4088290918
678;148650;40685;100833;30.4371551575;-91.97369702
679;148671;40681;100848;25.9691003294;-76.4952900702
680;148684;40678;100852;22.7156204066;-72.0962958006
681;148713;40692;100832;37.0352657421;-91.9209949644
682;148726;40691;100859;35.427994319;-64.4502948009
683;148752;40665;100865;9.2850787415;-57.9811030272
684;148767;40686;100843;30.0691784845;-79.5897430173
685;148787;40684;100863;27.6052466226;-59.3023918872
686;148808;40682;100852;25.2109869139;-70.4291577999
687;148832;40694;100850;36.7396601524;-72.0485439706
688;148847;40691;100854;33.1151716601;-67.3800105727
689;148875;40688;100855;30.2066210295;-65.9781230688
690;148891;40672;100842;15.0328159413;-78.8496429154
691;148911;40694;100835;36.4886576251;-85.2162292826
692;148928;40692;100825;34.2999465197;-94.6933656461
693;148948;40700;100818;42.3795920498;-101.2605670359
694;148961;40681;100813;23.2174291674;-105.785566213
695;148987;40708;100811;50.0420824807;-107.3253286342
696;149015;40688;100800;30.5906336311;-117.704298934
697;149025;40683;100781;25.0954823512;-135.771609264
698;149047;40688;100790;29.7987293861;-126.4067729059
699;149064;40687;100793;28.5680630667;-122.8617086151
700;149084;40681;100777;22.2960794229;-138.0258131038
701;149111;40689;100777;29.9383543518;-137.0981937505
702;149123;40686;100782;26.8418073038;-131.4825234473
703;149151;40692;100783;32.3649317246;-130.5015093865
704;149165;40687;100787;27.1722500198;-125.7175938293
705;149201;40694;100774;32.6936672265;-137.4796326852
706;149219;40690;100792;29.1053501982;-119.445182255
707;149238;40707;100793;45.6970782817;-117.7772218062
708;149248;40691;100775;29.4604386942;-134.993069859
709;149271;40683;100779;21.6930756409;-130.3098890486
710;149292;40688;100803;26.7107155083;-105.8475506016
711;149315;40697;100763;35.7366736284;-144.9252312226
712;149327;40692;100737;30.2975151739;-169.9456442337
713;149346;40686;100788;23.8470098867;-118.4349374563
714;149366;40696;100781;33.8257223801;-124.9108687817
715;149386;40698;100785;35.8309546042;-120.3866543994
716;149418;40709;100793;47.2488448276;-111.7740031002
717;149430;40713;100781;50.9394034652;-123.0892799041
718;149453;40696;100799;34.452602007;-104.8408764894
719;149465;40671;100782;9.0789458673;-121.1808339916
720;149487;40697;100788;34.4067726657;-114.4459640899
721;149507;40691;100800;28.1690785912;-102.0331695235
722;149537;40710;100802;46.7426607738;-99.5609740591
723;149551;40708;100818;44.4652767711;-83.0439690406
724;149575;40708;100813;44.3898119356;-87.5972681495
725;149588;40706;100790;42.3351342456;-110.1448000029
726;149620;40714;100796;50.1216263891;-103.7855788034
727;149633;40720;100801;55.9184322951;-98.3150915237
728;149647;40712;100802;47.4858685892;-96.7280003981
729;149669;40726;100783;60.5694258278;-115.179451278
730;149686;40723;100807;57.0054436641;-90.8041205358
731;149706;40713;100788;47.0682912958;-109.4558986578
732;149734;40723;100796;56.8902281138;-100.773419207
733;149747;40740;100791;73.7591309946;-105.2155985949
734;149773;40721;100799;54.5114338432;-96.3480771548
735;149790;40723;100768;56.0497494312;-127.0825317579
736;149807;40730;100789;62.9820083366;-105.8947408438
737;149826;40721;100788;53.7588327832;-106.1403287322
738;149856;40724;100801;56.5810874749;-92.3149175776
739;149879;40727;100790;59.2950620917;-102.9791959867
740;149892;40730;100805;61.3666358363;-87.6730887637
741;149905;40729;100785;60.4093072285;-107.0943890246
742;149935;40739;100805;70.2834070567;-86.4112514935
743;149948;40737;100811;68.0396050046;-80.2147790313
744;149969;40745;100803;75.5268013836;-87.908421894
745;149993;40758;100800;88.0145338882;-90.3173646608
746;150015;40735;100818;64.45068665;-72.0544727796
747;150035;40753;100809;81.8020116361;-80.7623822667
748;150049;40739;100814;67.3499328674;-75.4362108214
749;150075;40750;100819;78.278212444;-69.8950937612
750;150095;40776;100820;103.6154624954;-68.4371169137
751;150112;40758;100812;85.5109636436;-76.3193313584
752;150123;40749;100830;76.408197482;-58.025666499
753;150153;40742;100834;68.7706927278;-53.4435483257
754;150166;40752;100827;77.886494961;-60.2124202893
755;150187;40754;100816;79.4334252903;-71.2064542027
756;150215;40747;100808;72.2826402195;-78.6225924149
757;150231;40760;100827;84.7975016192;-59.1919134612
758;150248;40758;100831;82.3922326135;-55.1569339262
759;150269;40764;100824;87.8963006335;-61.9941948795
760;150289;40769;100826;92.2538452163;-59.3987437876
761;150308;40751;100831;73.6604993439;-54.0827168951
762;150332;40762;100850;84.6579617479;-35.0230941958
763;150348;40775;100839;96.8012373564;-45.7609667867
764;150373;40766;100837;87.5751853787;-47.9200630804
765;150394;40767;100820;87.5172320893;-64.1501608767
766;150407;40764;100809;83.5698215849;-74.717920297
767;150428;40765;100819;85.3550702869;-64.7144626155
768;150455;40787;100812;106.7036262918;-71.4052276699
769;150467;40774;100829;93.1990844072;-54.1086509427
770;150494;40774;100810;92.9350425399;-72.6136546739
771;150514;40771;100809;89.182333543;-73.3246640985
772;150529;40791;100805;108.501121995;-77.050609659
773;150549;40770;100807;87.470679026;-74.6526673096
774;150569;40773;100779;89.8273033877;-101.8999735065
775;150592;40768;100773;84.2429663849;-107.3740108624
776;150612;40767;100769;82.7493809392;-111.1593983991
777;150626;40764;100788;79.1775509968;-91.7988721972
778;150657;40786;100780;100.5014287944;-98.9243846864
779;150667;40748;100786;62.0481071858;-92.3370087184
780;150694;40760;100781;73.5997125297;-96.9840852275
781;150714;40794;100781;107.2051965113;-96.6077245762
782;150732;40779;100782;91.8718907686;-95.2286746584
783;150752;40779;100791;91.0805729856;-85.7739167463
784;150766;40776;100785;87.7256017574;-91.3236540257
785;150799;40791;100784;102.7402695727;-91.8412032382
786;150813;40799;100773;110.1855428683;-102.3260362864
787;150830;40786;100782;96.6888759945;-93.0971687594
788;150845;40783;100787;92.9703365312;-87.6136125334
789;150865;40783;100801;92.1001666219;-73.0852137294
790;150891;40787;100765;95.9193551389;-108.5722301883
791;150905;40786;100780;94.5874458789;-93.0861668305
792;150932;40799;100799;107.386386569;-73.5940200492
793;150946;40790;100777;97.4943806349;-95.0951509827
794;150973;40793;100783;99.9879317588;-88.920391129
795;150991;40788;100791;94.1989836381;-80.6903620859
796;151006;40790;100792;95.8265239179;-79.308067592
797;151026;40787;100791;92.6052319951;-79.8896134921
798;151046;40781;100806;86.4163633494;-64.5481180172
799;151079;40797;100794;101.4739574277;-75.9874529588
800;151089;40795;100822;98.9283324889;-47.8382657019
801;151120;40802;100793;105.4615574801;-76.452733081
802;151140;40796;100821;98.7022114047;-48.0728813246
803;151161;40796;100802;98.372853274;-66.6549121691
804;151175;40803;100798;104.4602484141;-70.6545478392
805;151189;40824;100799;124.960480753;-69.4658260079
806;151209;40803;100801;103.6539920495;-66.8986561143
807;151222;40804;100798;104.2048916167;-69.3898434463
808;151242;40803;100796;102.4692152476;-71.0366435944
809;151271;40810;100790;109.4017231512;-76.8062444227
810;151296;40796;100791;94.0772147864;-75.3538322477
811;151315;40795;100781;92.6398221696;-84.9840593099
812;151335;40809;100798;106.2381152506;-67.7148472256
813;151363;40806;100793;102.9150740913;-72.1581557136
814;151378;40814;100804;110.553133354;-61.0608168764
815;151394;40805;100789;101.3400036536;-75.7879116354
816;151410;40813;100789;108.635975046;-75.2780594604
817;151438;40811;100771;105.8840284079;-92.724851157
818;151458;40804;100769;98.5187121517;-94.5402517139
819;151476;40812;100753;105.8800829596;-110.039108045
820;151496;40812;100688;104.7432016789;-173.751866328
821;151509;40815;100752;106.9752855107;-109.1667054151
822;151533;40805;100744;97.0050429866;-116.823364115
823;151547;40804;100750;95.4812844354;-110.4566424591
824;151574;40810;100738;100.8529923454;-121.7615526279
825;151588;40811;100747;101.275669138;-112.0839427838
826;151619;40817;100746;106.7381532069;-112.5530689711
827;151635;40820;100747;109.2481742065;-111.0639815452
828;151655;40796;100759;85.0089385054;-98.6101132814
829;151673;40801;100747;89.585286958;-110.0315285121
830;151686;40813;100753;100.8596992334;-103.4680806074
831;151714;40818;100746;105.482322435;-109.7676145815
832;151728;40831;100728;117.8291707898;-127.2607684415
833;151753;40823;100735;109.3938850142;-119.8994040113
834;151769;40819;100744;104.7976832396;-110.287013381
835;151789;40823;100747;108.1110849254;-106.6194690719
836;151813;40836;100743;119.8841213571;-109.9961944856
837;151839;40825;100745;108.035383017;-107.6858011979
838;151853;40811;100753;93.4192714808;-99.2572008752
839;151867;40838;100757;119.700630015;-94.6056261205
840;151888;40828;100765;109.0963545255;-85.9146546741
841;151913;40838;100775;119.3185898387;-75.8924442678
842;151926;40838;100763;119.0899233881;-87.6338934539
843;151946;40827;100760;106.493330889;-89.7158759385
844;151972;40840;100765;119.4211367507;-84.1630938969
845;151986;40842;100769;120.9554011068;-80.1940103565
846;152013;40844;100761;122.3287412859;-87.9574367116
847;152026;40843;100767;120.7050172605;-81.3622870745
848;152048;40833;100759;110.5705752056;-88.8735794715
849;152083;40845;100777;121.7076173701;-70.3983112106
850;152088;40836;100770;112.0725619228;-76.9991695145
851;152108;40869;100783;144.2554803178;-63.9504108678
852;152135;40835;100783;109.6464789015;-63.9290631637
853;152149;40844;100783;117.1613036769;-63.0210339162
854;152176;40857;100775;129.2924896232;-70.7295548679
